"","x"
"169.85",33813551.308764
"169.9",36499249.8916382
"169.95",36074911.7678094
"170",34660490.6495038
"170.05",34678717.8193639
"170.1",35655450.50426
"170.15",34927800.6788951
"170.2",33536285.2708111
"170.25",30778892.4511871
"170.3",30035619.3908702
"170.35",29123218.3313369
"170.4",29078127.9979297
"170.45",27648710.3589657
"170.5",25704559.252286
"170.55",25976585.1656757
"170.6",24877094.2786872
"170.65",24958576.6749528
"170.7",24791212.2836993
"170.75",24024144.9722743
"170.8",23080134.4233264
"170.85",22425730.1317135
"170.9",21548313.7501728
"170.95",22301893.3817596
"171",22706218.3907583
"171.05",22556038.5631991
"171.1",23388214.1648411
"171.15",23353285.2845077
"171.2",23681686.5476809
"171.25",23073973.4444439
"171.3",22673880.3106336
"171.35",22844717.3815737
"171.4",22950419.4537764
"171.45",22275969.1005626
"171.5",21447932.8611587
"171.55",20910656.6871438
"171.6",20472332.6844089
"171.65",20258437.5503882
"171.7",20090094.9601539
"171.75",20640467.9868214
"171.8",20726793.3796676
"171.85",19945937.4802974
"171.9",19645150.3837967
"171.95",19915622.3235463
"172",20122248.6986395
"172.05",19431006.1535192
"172.1",19525729.9316119
"172.15",19330428.8679767
"172.2",19317138.3464087
"172.25",18843878.3244989
"172.3",18599747.438544
"172.35",18513209.5273306
"172.4",18588199.2135519
"172.45",18928015.8171184
"172.5",18794375.970115
"172.55",18813398.3659372
"172.6",18633801.3338164
"172.65",19595551.4332133
"172.7",20659430.2170566
"172.75",19909806.8640443
"172.8",19070677.2066923
"172.85",21329099.4838659
"172.9",23605739.5611082
"172.95",24348678.0167036
"173",25410347.4405982
"173.05",26887513.9977972
"173.1",26573821.0130587
"173.15",28898127.9881089
"173.2",28232476.3094935
"173.25",27049741.7280434
"173.3",26031160.7157643
"173.35",27253994.2344821
"173.4",27315217.7273966
"173.45",26514535.1203418
"173.5",28834916.6082727
"173.55",30013502.5596217
"173.6",30663314.788029
"173.65",30885213.3689119
"173.7",28802005.5059043
"173.75",26931523.4294263
"173.8",26369449.9554397
"173.85",26706154.0823522
"173.9",26940839.7440531
"173.95",28911577.3318535
"174",29637196.7812851
"174.05",27047563.5568749
"174.1",25654291.529062
"174.15",25811571.315314
"174.2",24606796.2716679
"174.25",23255703.1952069
"174.3",22318923.3598573
"174.35",22391892.2428694
"174.4",24165271.5755801
"174.45",22334573.6837618
"174.5",19679283.1940554
"174.55",18672438.4555128
"174.6",17829061.9333685
"174.65",17051098.7296193
"174.7",16363891.7510673
"174.75",16502071.2414349
"174.8",16196211.967609
"174.85",16286582.0522924
"174.9",15852985.0388278
"174.95",16172474.8879111
"175",15930622.966468
"175.05",16069465.1550144
"175.1",16053055.8603133
"175.15",15945926.7380587
"175.2",16280546.3273428
"175.25",16162227.9194018
"175.3",15458648.3696847
"175.35",15605175.879317
"175.4",15908419.1711327
"175.45",16675434.3121061
"175.5",16695456.449561
"175.55",16805108.8634065
"175.6",16849952.5738069
"175.65",16579523.0529062
"175.7",16543710.3944908
"175.75",16495065.8651111
"175.8",16311054.6227701
"175.85",16761989.4592294
"175.9",16950961.6017265
"175.95",16786950.5253648
"176",16596177.2490513
"176.05",17054907.6376507
"176.1",16880178.3282131
"176.15",17600996.3284669
"176.2",18370155.8931197
"176.25",18260625.5448606
"176.3",17976309.896222
"176.35",17550239.2271956
"176.4",16779388.629529
"176.45",16934190.6269337
"176.5",17015403.5848465
"176.55",16891993.619101
"176.6",16912831.4434691
"176.65",16369407.785565
"176.7",16336029.2459411
"176.75",16421669.4060549
"176.8",15555038.6498295
"176.85",15505567.1029578
"176.9",15673275.8279637
"176.95",15737077.6496322
"177",15987433.1228235
"177.05",15316618.1714362
"177.1",15344840.7213657
"177.15",15340576.765861
"177.2",15640826.0471896
"177.25",15159574.136073
"177.3",15386241.9843039
"177.35",14901797.5608069
"177.4",14785582.490518
"177.45",14549523.6318596
"177.5",14596965.8567363
"177.55",15226874.0283682
"177.6",16136521.0540648
"177.65",16000602.8726093
"177.7",15989884.4113282
"177.75",16268654.0506473
"177.8",16123391.8699092
"177.85",16650496.4493864
"177.9",17536466.8858218
"177.95",16816626.6403406
"178",16578770.8271916
"178.05",16581120.3687467
"178.1",16976906.7564898
"178.15",17063068.9308792
"178.2",16965605.4619503
"178.25",17279701.9200347
"178.3",16998467.3881684
"178.35",17964285.2398055
"178.4",17523394.0631939
"178.45",18248669.0952366
"178.5",17508682.8168938
"178.55",17325697.4981733
"178.6",17974157.2643313
"178.65",17945961.2018077
"178.7",17857228.1517083
"178.75",17659056.3463248
"178.8",17405239.8730892
"178.85",17430851.6552256
"178.9",16844706.6901657
"178.95",16975248.1460716
"179",17416541.9687603
"179.05",17905162.3542525
"179.1",17534953.8838846
"179.15",17787066.8412476
"179.2",17393855.7546039
"179.25",17153066.2858144
"179.3",16946396.5862905
"179.35",16954073.4755786
"179.4",17005136.2646706
"179.45",16989594.2879003
"179.5",17065085.4122419
"179.55",16566590.3352691
"179.6",16550637.3701786
"179.65",16961306.8767823
"179.7",16926988.4252374
"179.75",16159090.4842332
"179.8",16702508.9372834
"179.85",16977293.7453589
"179.9",17484337.4639859
"179.95",17345318.3082483
"180",17049716.7038912
"180.05",16631451.7041519
"180.1",16820961.404637
"180.15",17248800.8648556
"180.2",16858760.3503452
"180.25",16865687.5467983
"180.3",17719061.9087092
"180.35",17405807.3117182
"180.4",18258460.9990873
"180.45",18288731.118573
"180.5",19481467.0551746
"180.55",20711168.3438215
"180.6",21388632.4917814
"180.65",20367351.0203608
"180.7",20364520.2696057
"180.75",20789499.4131364
"180.8",22158770.1116188
"180.85",21563546.2232102
"180.9",21246473.4197055
"180.95",23699470.0935858
"181",26798476.0090247
"181.05",28178670.2910509
"181.1",28892904.1607657
"181.15",30427678.9284901
"181.2",29682350.3161241
"181.25",27397810.4582607
"181.3",29052264.3049226
"181.35",30589686.0163905
"181.4",30267130.3579682
"181.45",31616680.3655176
"181.5",30821233.5314695
"181.55",30265207.8426706
"181.6",29881956.5637285
"181.65",27912182.4541081
"181.7",29354560.2475738
"181.75",28236006.7930852
"181.8",27638624.5425598
"181.85",26802732.4174372
"181.9",26578185.1953093
"181.95",26729830.1586264
"182",26274744.3089729
"182.05",25793594.9229638
"182.1",24879024.9304123
"182.15",23924246.4203152
"182.2",22756984.519364
"182.25",22316681.2891729
"182.3",22389189.9107351
"182.35",22282894.9907322
"182.4",21795946.8543737
"182.45",22262656.6663217
"182.5",23708040.8218721
"182.55",22674897.056455
"182.6",22206812.3623743
"182.65",21674468.7284711
"182.7",21768901.623672
"182.75",23296154.1832778
"182.8",22100021.1110624
"182.85",22700122.0452936
"182.9",21478189.932161
"182.95",20449001.0892156
"183",21036933.8671737
"183.05",22116880.7718713
"183.1",21690554.9919219
"183.15",23137714.7925186
"183.2",23940257.0843199
"183.25",22535004.8260915
"183.3",22541115.2754122
"183.35",23064089.8175848
"183.4",23350710.1003406
"183.45",23878493.2699699
"183.5",23767948.1963547
"183.55",26592792.5859028
"183.6",24958488.3632999
"183.65",24166611.6081175
"183.7",25476062.8027656
"183.75",23038289.6972904
"183.8",21650747.1936284
"183.85",21165692.1509033
"183.9",20367565.0489746
"183.95",20673168.1445303
"184",21958860.8385928
"184.05",22256737.4459003
"184.1",21751423.2969869
"184.15",21227221.7359355
"184.2",20314208.0096541
"184.25",19585189.3422724
"184.3",18528629.000428
"184.35",18308016.2101478
"184.4",19216442.7793197
"184.45",19072948.8699663
"184.5",20135284.5812053
"184.55",20352785.4312438
"184.6",20495483.1333058
"184.65",20462792.8473066
"184.7",19191142.914448
"184.75",19167987.0718774
"184.8",19423716.665623
"184.85",18425021.1153123
"184.9",18019502.4985726
"184.95",18493056.6809674
"185",18920515.1310134
"185.05",19362298.3582689
"185.1",19272250.6185055
"185.15",19192184.8895542
"185.2",18368246.4060202
"185.25",18489862.9563845
"185.3",18820080.948717
"185.35",18099030.8197447
"185.4",17705181.8329225
"185.45",17220311.7896707
"185.5",16369086.370568
"185.55",16489301.5498733
"185.6",16083688.1201428
"185.65",16467503.7791488
"185.7",16278292.8429283
"185.75",16225354.5050055
"185.8",16158698.3578192
"185.85",15504485.2818751
"185.9",15131520.1582442
"185.95",15174278.8413768
"186",15343082.1021801
"186.05",15381686.6211895
"186.1",15336435.0943668
"186.15",15254902.674638
"186.2",14677406.7972467
"186.25",15282382.2806416
"186.3",15206515.9880501
"186.35",15297754.0949743
"186.4",15507964.6449553
"186.45",15103579.1766658
"186.5",14475666.3996007
"186.55",14782538.8907435
"186.6",14663261.7344678
"186.65",14321923.9991277
"186.7",14220363.1265327
"186.75",14666069.277716
"186.8",14752310.0533126
"186.85",14520967.8618915
"186.9",14878134.16696
"186.95",14182128.5698457
"187",13465800.563371
"187.05",13541681.4201309
"187.1",13671259.5743478
"187.15",13587706.0669179
"187.2",13832035.6094526
"187.25",13692586.4104853
"187.3",13459280.1700965
"187.35",13720086.3410418
"187.4",13603273.5771337
"187.45",13325414.3224872
"187.5",13367937.4480578
"187.55",13054949.0435778
"187.6",12766307.1641376
"187.65",13031144.3014372
"187.7",12705661.7208725
"187.75",12766042.1834674
"187.8",13185622.1198143
"187.85",13183553.7772069
"187.9",13053897.8107147
"187.95",13169685.8812714
"188",14106148.5723824
"188.05",13884934.0775572
"188.1",13501891.8538038
"188.15",13134886.5767151
"188.2",13392621.0207373
"188.25",13477277.3704762
"188.3",13988110.8564863
"188.35",13747385.7386798
"188.4",13682715.9596964
"188.45",13635332.5076802
"188.5",13609093.5245669
"188.55",13586387.4134161
"188.6",13453600.1380102
"188.65",13771315.7106324
"188.7",13575162.3975753
"188.75",13837115.401233
"188.8",13731562.7911789
"188.85",13968759.6157185
"188.9",14004597.4042072
"188.95",13932716.952543
"189",13807729.5254743
"189.05",13918089.1063517
"189.1",13838734.6253321
"189.15",13961764.4782073
"189.2",13615775.0413451
"189.25",13327773.6021884
"189.3",13524884.4548935
"189.35",13485948.6157101
"189.4",13405697.0334486
"189.45",13005016.9777388
"189.5",13238095.4086777
"189.55",13469492.0666482
"189.6",13809050.7188007
"189.65",13619729.093061
"189.7",13258592.7077242
"189.75",13193230.4058862
"189.8",13118089.5703029
"189.85",13089022.6703031
"189.9",13139606.2931723
"189.95",13049046.7046864
"190",13455443.8715787
"190.05",13835090.8984132
"190.1",13950117.7005153
"190.15",14221570.6791642
"190.2",14512321.2535833
"190.25",14941626.4132806
"190.3",14793751.915174
"190.35",15067461.0939677
"190.4",14234565.361648
"190.45",14095064.9213783
"190.5",14517010.2820543
"190.55",14351261.3472632
"190.6",14780513.6489941
"190.65",14066055.0426455
"190.7",14472607.4660769
"190.75",14199250.0334855
"190.8",15324884.8544977
"190.85",15553613.0612771
"190.9",14924697.7516961
"190.95",15590625.953534
"191",16145652.3181453
"191.05",16396265.8837472
"191.1",17355644.4514639
"191.15",17797135.9471864
"191.2",17052898.1942336
"191.25",16128837.7544604
"191.3",16390456.6446909
"191.35",15507954.551274
"191.4",15943675.6388531
"191.45",15932871.8091585
"191.5",15564493.8524735
"191.55",15235178.526062
"191.6",15215028.120468
"191.65",14818118.3424411
"191.7",14267983.3236441
"191.75",13406382.9215282
"191.8",13793803.3887797
"191.85",13710084.9284314
"191.9",13712836.2743928
"191.95",13343897.9556615
"192",14011675.0510296
"192.05",13875734.1355991
"192.1",13930151.0500347
"192.15",14123641.3634038
"192.2",14103166.7260126
"192.25",13483463.2412409
"192.3",13083711.2912926
"192.35",13909661.414721
"192.4",13567819.3712655
"192.45",13969660.8671817
"192.5",14491874.2610202
"192.55",14621319.0861577
"192.6",14387743.712101
"192.65",14297258.7235133
"192.7",13796027.6623144
"192.75",14378227.8222482
"192.8",13766061.8104726
"192.85",13958611.3037005
"192.9",14013111.6224272
"192.95",13843997.3053787
"193",13733789.5210489
"193.05",14110906.6804062
"193.1",14042719.9458385
"193.15",14320965.2617909
"193.2",13750077.751029
"193.25",13128351.7111781
"193.3",13068409.2761023
"193.35",13391464.0895218
"193.4",13053929.2348797
"193.45",13212900.5584375
"193.5",13670009.1707497
"193.55",13815721.181457
"193.6",13770936.2432047
"193.65",13774197.2771546
"193.7",13068081.3715708
"193.75",12749339.3037555
"193.8",12175700.8318846
"193.85",12393523.9174947
"193.9",12392630.5441004
"193.95",12274313.3822046
"194",12217310.7683503
"194.05",12450363.2906351
"194.1",12144613.3645724
"194.15",12555786.5915732
"194.2",12673843.76722
"194.25",12580801.7036759
"194.3",12320849.5161548
"194.35",12235090.4813811
"194.4",12538065.4975156
"194.45",12967383.6343342
"194.5",12977476.3494265
"194.55",13273365.1032116
"194.6",13865810.2312579
"194.65",13096864.7649305
"194.7",13545132.3242757
"194.75",14167872.9013002
"194.8",13263669.2416256
"194.85",13475068.0363743
"194.9",14147211.7571475
"194.95",14244551.3526777
"195",14584180.9297641
"195.05",15157659.0501253
"195.1",13831264.2698962
"195.15",13411962.8952188
"195.2",12531070.8588837
"195.25",12536052.6675855
"195.3",12643782.1617372
"195.35",13253366.8954192
"195.4",13227771.3997643
"195.45",12925690.7817573
"195.5",13346054.2766531
"195.55",13537459.1759206
"195.6",13056996.8771107
"195.65",12386783.0558423
"195.7",12755473.1609434
"195.75",13224213.2935492
"195.8",12732657.7365492
"195.85",12877615.2720022
"195.9",12499977.6983388
"195.95",12395544.6912763
"196",12722968.4778189
"196.05",13277268.118192
"196.1",13637015.5805293
"196.15",13502294.9799818
"196.2",12899700.606448
"196.25",13009618.8661458
"196.3",13094507.05173
"196.35",12966793.6544049
"196.4",12722510.271704
"196.45",13073548.8989021
"196.5",13470542.3798379
"196.55",13522484.630762
"196.6",14052850.1434264
"196.65",14297460.7115755
"196.7",14205269.9242489
"196.75",14281922.2890713
"196.8",14981199.8572174
"196.85",15130044.3140905
"196.9",14870047.3301628
"196.95",14360562.3145731
"197",14181679.7968055
"197.05",14101679.030164
"197.1",14595534.166638
"197.15",14515402.4323838
"197.2",15564236.8539414
"197.25",16111601.5294924
"197.3",17029698.7780959
"197.35",17698569.1186423
"197.4",16391032.5631538
"197.45",14787732.7298674
"197.5",13762652.5204857
"197.55",13825773.3296959
"197.6",14823163.7757693
"197.65",15684486.0024978
"197.7",15769917.0353157
"197.75",15171180.0234926
"197.8",14571927.941058
"197.85",13740865.1657897
"197.9",12869991.0487567
"197.95",12682089.2328358
"198",12715018.2537927
"198.05",12329066.2851759
"198.1",12287138.208359
"198.15",12337895.6333621
"198.2",12174391.4741727
"198.25",11886359.5279754
"198.3",11703075.8680836
"198.35",11418845.010929
"198.4",11237866.5758472
"198.45",11476835.9732185
"198.5",11153616.8377424
"198.55",11145198.2989377
"198.6",11173715.3988562
"198.65",11113855.5010856
"198.7",11102430.141261
"198.75",11031273.6509033
"198.8",11299778.1072442
"198.85",11275390.7776531
"198.9",11285933.7358171
"198.95",11614049.7097453
"199",11369136.2028821
"199.05",11597249.393647
"199.1",12482662.2730523
"199.15",12603377.5175865
"199.2",13758434.1732132
"199.25",15287651.5497919
"199.3",14794024.8509356
"199.35",15054212.4840128
"199.4",15189268.7928817
"199.45",17009973.5066198
"199.5",17289693.2547266
"199.55",16838585.7691602
"199.6",17824058.5741505
"199.65",17174716.7331408
"199.7",18814610.5685093
"199.75",19793179.814922
"199.8",18563227.3541022
"199.85",18323293.3120394
"199.9",16492556.1838832
"199.95",15162430.4785118
"200",15539637.7712824
"200.05",15547298.8741619
"200.1",17084329.0570413
"200.15",16795193.3413567
"200.2",16247231.15358
"200.25",16054221.4339357
"200.3",16171543.66511
"200.35",15732901.8255311
"200.4",14890424.9301461
"200.45",13888968.114009
"200.5",12767325.0991252
"200.55",12700118.5809159
"200.6",13162010.2334041
"200.65",12931757.835394
"200.7",12936722.6207171
"200.75",12714214.7099222
"200.8",11954732.1583822
"200.85",11546398.3448188
"200.9",11267031.2767839
"200.95",10630166.871268
"201",10459839.0085995
"201.05",10246731.3777185
"201.1",10203357.9576857
"201.15",10492985.007855
"201.2",10915048.4025889
"201.25",10913693.4428274
"201.3",10660085.4822926
"201.35",10983066.3159275
"201.4",10958847.6518259
"201.45",11485023.2908926
"201.5",11195332.7963407
"201.55",11124848.362261
"201.6",11238863.601572
"201.65",11428547.0386624
"201.7",11271340.6077009
"201.75",11216775.6268681
"201.8",11079385.6303522
"201.85",10923563.2956829
"201.9",10181648.9710007
"201.95",10053316.2519626
"202",10266655.4558116
"202.05",10180473.0608898
"202.1",10127597.668521
"202.15",10205682.5633749
"202.2",10240988.2094297
"202.25",10262543.0149595
"202.3",10412710.1832303
"202.35",10437051.0875734
"202.4",10129159.4182662
"202.45",10202427.1512555
"202.5",10192804.7812401
"202.55",10368359.9631308
"202.6",10323925.5842114
"202.65",10283993.8433512
"202.7",10173387.3784254
"202.75",10494537.0041704
"202.8",10049216.8260672
"202.85",10223069.88062
"202.9",9931430.82947463
"202.95",9810789.12462258
"203",10086632.3066845
"203.05",10139745.0722503
"203.1",10302408.2114586
"203.15",10116682.4144083
"203.2",10251875.7987741
"203.25",10230797.7765489
"203.3",10277960.3783021
"203.35",10221462.2172964
"203.4",9933951.43732531
"203.45",10330297.9906128
"203.5",9951029.81489755
"203.55",9778298.22202371
"203.6",9651029.68920706
"203.65",10096022.6942259
"203.7",10491561.2166854
"203.75",10115729.211637
"203.8",10257669.3489892
"203.85",10241609.2823218
"203.9",10174806.0124803
"203.95",10263594.9109568
"204",10205359.5922932
"204.05",9977231.4686149
